language_id	macroarea	item_id	concept_id	Latitude	Longitude	family_size	length	none	onehot	mi-onehot	unc-onehot	iso_code	p_value	n_permutations	n_concepts
1817	Eurasia	164668.33333333334	37.5	23.5	85.5	20673.0	4.958333333333333	3.529148908333333	3.5319554708333327	-0.0028065648958333334	-0.002137002954166666	mag	0.541934	1000000	24
1818	Eurasia	191346.09677419355	43.935483870967744	26.0	86.0	20673.0	5.451612903225806	4.037603758064516	4.0524713580645155	-0.014867582690322583	-0.0031707634729032227	mai	0.659609	1000000	31
1819	Eurasia	197713.11764705883	45.1764705882353	4.17	73.5	20673.0	4.235294117647059	3.327959149999999	3.3349284352941173	-0.006969276844117646	-0.0014412211970588253	div	0.583569	1000000	34
1820	Eurasia	190962.38235294117	43.588235294117645	23.490000000000006	75.55999999999996	20673.0	4.852941176470588	3.4801887176470587	3.5061757176470594	-0.025986994041176464	-0.007393961883823528	mup	0.897408	1000000	34
1821	Eurasia	187838.625	42.416666666666664	30.0	77.17000000000003	20673.0	4.75	3.6377893541666673	3.618279695833334	0.019509632437499997	0.0013027429333333335	mjl	0.24488	1000000	24
1822	Eurasia	200003.41176470587	45.55882352941177	34.33	73.19999999999999	20673.0	4.470588235294118	3.710615205882353	3.7085108352941183	0.0021043881617647093	-0.0004088938117647067	hno	0.475094	1000000	34
1823	Eurasia	204293.86842105264	46.68421052631579	19.0	76.0	20673.0	5.526315789473684	3.905463631578947	3.8885641368421053	0.01689950414473684	0.004810979340526315	mar	0.219494	1000000	38
1824	Eurasia	211040.83783783784	48.108108108108105	19.0	76.0	20673.0	4.783783783783784	3.682838351351352	3.644395762162161	0.038442585854054065	0.010233600048648645	mar	0.015573	1000000	37
1825	Eurasia	190698.70833333334	43.208333333333336	27.0	75.06999999999995	20673.0	4.666666666666667	3.6328315083333336	3.664796404166667	-0.031964877987499994	-0.008160833227916667	rwr	0.910816	1000000	24
1826	Eurasia	96044.41666666667	21.416666666666668	21.329999999999995	73.66999999999999	20673.0	4.0	3.544546991666667	3.4565148916666666	0.08803212516666666	0.026168857925	mke	0.065279	1000000	12
1827	Eurasia	177863.53125	40.21875	33.62	74.13000000000005	20673.0	4.6875	3.7796160000000003	3.77726013125	0.002355858762499999	0.0002385769490624997	gju	0.472194	1000000	32
1828	Eurasia	194517.83870967742	44.193548387096776	26.600000000000016	85.69999999999997	20673.0	5.516129032258065	3.771800393548388	3.7680980161290316	0.003702371177419355	0.0010467175032258058	thq	0.435942	1000000	31
1829	Eurasia	194957.94444444444	44.5	36.0	74.0	20673.0	4.833333333333333	3.5874107277777774	3.620636772222222	-0.033226025566666664	-0.006853981841111109	scl	0.878168	1000000	18
1830	Eurasia	109575.14285714286	25.142857142857142	21.430000000000003	74.83	20673.0	3.7142857142857144	3.276983428571428	3.1970947857142855	0.07988868414285714	0.03150161728571428	nlx	0.172136	1000000	7
1831	Eurasia	102240.0	23.142857142857142	20.41	81.98	20673.0	4.285714285714286	3.1929240285714284	3.2272846857142854	-0.03436064642857143	-0.011425078042857143	nhh	0.750024	1000000	7
1832	Eurasia	188014.3260869565	42.93478260869565	32.0	35.0	20673.0	4.826086956521739	3.543839795652175	3.532359782608697	0.01148001008043478	0.00450993913152174	rmt	0.235965	1000000	46
1833	Eurasia	229636.0163934426	52.5	28.0	85.0	20673.0	5.377049180327869	3.5586742180327855	3.5272197704918042	0.031454445980327865	0.008437451058934424	npi	1.8e-05	1000000	122
1834	Eurasia	224063.60465116278	50.93023255813954	60.0	38.0	20673.0	5.837209302325581	3.853564776744186	3.8395496372093016	0.014015142648837213	0.003356046359069767	rml	0.175427	1000000	43
1835	Eurasia	197868.86111111112	45.19444444444444	34.32000000000001	73.52	20673.0	4.777777777777778	3.8226258777777784	3.850810769444445	-0.028184877041666667	-0.007219333661111105	gju	0.890366	1000000	36
1836	Eurasia	199755.88235294117	45.529411764705884	36.349999999999994	72.40000000000003	20673.0	4.676470588235294	3.654778467647059	3.6676293558823545	-0.012850895665882352	-0.0023126552187941185	khw	0.619124	1000000	34
1837	Eurasia	200245.84444444443	45.86666666666667	21.0	85.0	20673.0	5.555555555555555	3.514485042222222	3.504187477777777	0.010297552528888889	0.0021570223095555563	ory	0.250314	1000000	45
1838	Eurasia	214487.42222222223	48.977777777777774	18.33000000000001	83.0	20673.0	5.488888888888889	3.6204624111111103	3.6289820644444437	-0.008519654773333333	-0.0026707695037777777	ort	0.686766	1000000	45
1839	Eurasia	194883.64	44.08	31.100000000000012	77.17000000000003	20673.0	4.68	3.5926007920000007	3.564021328000001	0.028579463479999987	0.0033031626840000004	bfz	0.20729	1000000	25
1840	Eurasia	176080.94444444444	39.833333333333336	33.89999999999999	73.39000000000003	20673.0	4.166666666666667	3.7149663000000004	3.666634533333333	0.048331710388888886	0.009245187388888888	phr	0.160418	1000000	18
1841	Eurasia	203567.2564102564	46.43589743589744	34.03999999999998	71.61	20673.0	4.615384615384615	3.823227938461538	3.8311922333333337	-0.00796425635897435	-0.002960367633333332	hnd	0.6099	1000000	39
1842	Eurasia	176926.52380952382	40.142857142857146	36.0	74.0	20673.0	4.761904761904762	3.7998678142857134	3.838493871428572	-0.038626034676190475	-0.00809919193047619	scl	0.937341	1000000	21
1843	Eurasia	199327.66666666666	45.041666666666664	32.54999999999999	76.11999999999996	20673.0	4.541666666666667	3.7954790666666676	3.7108462374999998	0.08463281293750001	0.016444171320833336	pgg	0.007369	1000000	24
1844	Eurasia	129212.66666666667	29.444444444444443	20.0	77.12	20673.0	3.7777777777777777	3.4461063666666667	3.4463905666666665	-0.00028416877777777714	0.004037641777777778	pcl	0.502201	1000000	9
1845	Eurasia	199597.5625	45.59375	36.27999999999998	72.52	20673.0	4.40625	3.7121557406250005	3.718961825000001	-0.006806084145	-0.0010949223043437478	khw	0.56053	1000000	32
1846	Eurasia	190393.25	43.166666666666664	36.49	69.26	20673.0	4.333333333333333	3.472609775000001	3.467627045833334	0.004982749655833329	0.0025355345720833333	paq	0.429768	1000000	24
1847	Eurasia	156211.83333333334	35.083333333333336	21.229999999999997	74.34000000000002	20673.0	4.583333333333333	3.410043066666667	3.329968608333333	0.08007446954166665	0.02591837136666666	bfb	0.080252	1000000	12
1848	Eurasia	201640.94444444444	45.861111111111114	34.0	71.55000000000001	20673.0	5.027777777777778	3.621470416666666	3.6074307250000013	0.014039702222222224	0.003145322816666666	hnd	0.324259	1000000	36
1849	Eurasia	194109.31578947368	44.26315789473684	36.0	74.0	20673.0	5.0	3.5647165684210513	3.5904777473684213	-0.025761164852631583	-0.004987265017894735	scl	0.824812	1000000	19
1850	Eurasia	197318.72916666666	45.041666666666664	31.0	74.0	20673.0	5.5	3.6675642895833334	3.6754106458333347	-0.00784636518333333	-0.0023218970708333325	pan	0.69887	1000000	48
1851	Eurasia	197052.9411764706	44.94117647058823	35.599999999999994	71.86999999999995	20673.0	4.647058823529412	3.597974091176471	3.5650283852941174	0.03294569597058823	0.010396580085294118	phl	0.10168	1000000	34
1852	Eurasia	215120.35483870967	49.096774193548384	26.5	87.69999999999997	20673.0	5.129032258064516	3.485665438709678	3.496110816129033	-0.010445379854838715	-0.0042014586483870965	rjs	0.734839	1000000	31
1853	Eurasia	193253.9090909091	43.84848484848485	28.799999999999983	80.34999999999995	20673.0	5.424242424242424	3.572450045454546	3.589003984848485	-0.016553944218181803	-0.004745347324242423	thr	0.69487	1000000	33
1854	Eurasia	111133.66666666667	24.666666666666668	22.31	73.19	20673.0	4.0	3.3227341999999997	3.3128452	0.009889084583333329	0.005734075399999999	rtw	0.453749	1000000	6
1855	Eurasia	200448.56097560975	45.65853658536585	18.12	82.5	20673.0	6.195121951219512	3.5374791609756095	3.488705641463415	0.04877351551219512	0.015503293541463419	rei	0.00024	1000000	41
1856	Eurasia	202500.6976744186	46.27906976744186	48.67000000000003	19.0	20673.0	5.348837209302325	3.7534578418604654	3.7431360581395348	0.010321772460465114	0.003038919965116279	rmc	0.273155	1000000	43
1857	Eurasia	183746.11764705883	41.76470588235294	36.0	74.0	20673.0	4.705882352941177	3.59310804117647	3.6217286823529413	-0.02862060736470588	-0.00599422452588235	scl	0.823837	1000000	17
1858	Eurasia	217680.48888888888	49.8	19.41999999999999	83.55999999999996	20673.0	5.555555555555555	3.9153202866666663	3.9029873511111117	0.01233292624444444	0.0024153575106666664	sck	0.248213	1000000	45
1859	Eurasia	195025.23529411765	44.470588235294116	26.569999999999997	73.84	20673.0	5.882352941176471	3.758254194117647	3.7729046058823523	-0.014650401132941176	-0.006494583211764711	ssi	0.668561	1000000	17
1860	Eurasia	203244.2105263158	46.421052631578945	36.0	74.0	20673.0	4.7368421052631575	3.652851131578947	3.695876221052632	-0.04302505432631578	-0.008923716896842106	scl	0.900378	1000000	19
1861	Eurasia	183003.48837209304	41.48837209302326	10.779999999999987	78.67999999999996	20673.0	6.046511627906977	3.738098188372094	3.6936481558139542	0.04445006119069765	0.013303940185116277	saz	0.004809	1000000	43
1862	Eurasia	197957.17142857143	45.08571428571429	35.0	71.5	20673.0	4.628571428571429	3.688258665714286	3.647870859999999	0.040387813740000014	0.011469260984	sdg	0.065536	1000000	35
1863	Eurasia	196744.42105263157	44.78947368421053	36.0	74.0	20673.0	4.842105263157895	3.685437715789473	3.713777584210527	-0.028339875521052636	-0.005772943057894735	scl	0.853091	1000000	19
1864	Eurasia	194598.65625	44.4375	48.079999999999984	17.980000000000008	20673.0	5.40625	3.8130577624999997	3.8125063437499995	0.0005514102187499999	-9.076998750000048e-05	rmc	0.486637	1000000	32
1865	Eurasia	207140.46666666667	47.333333333333336	38.25	27.0	20673.0	5.311111111111111	3.7105930933333338	3.6956556044444446	0.014937480073333335	0.004767935364888888	rmn	0.174026	1000000	45
1866	Eurasia	202562.27777777778	46.166666666666664	34.0	71.41	20673.0	4.666666666666667	3.6654221277777768	3.665902663888889	-0.00048052580555555334	-0.0005626000916666674	skr	0.507031	1000000	36
1867	Eurasia	194622.08333333334	44.333333333333336	34.83	72.36999999999995	20673.0	4.555555555555555	3.776464705555555	3.7673057027777777	0.009159022022222236	0.002284502422222222	gju	0.383935	1000000	36
1868	Eurasia	202856.27777777778	46.25	28.0	75.5	20673.0	5.277777777777778	3.737514911111112	3.7255382944444446	0.011976639736111112	0.002768319219444444	swv	0.297231	1000000	36
1869	Eurasia	201827.34285714285	46.05714285714286	34.40999999999999	73.15000000000005	20673.0	4.6	3.81173224	3.8077098685714295	0.004022400900000005	0.0006637428171428562	hno	0.449773	1000000	35
1870	Eurasia	201667.75555555554	45.91111111111111	36.0	74.0	20673.0	5.044444444444444	3.8212252355555556	3.8212738488888887	-4.8643108888882965e-05	0.002237457502222222	scl	0.499846	1000000	45
1871	Eurasia	209439.75675675675	47.75675675675676	36.0	74.0	20673.0	5.135135135135135	3.7222506702702716	3.727202254054053	-0.004951585783783787	-0.0011349305243243259	scl	0.578422	1000000	37
1872	Eurasia	204347.9024390244	46.78048780487805	36.0	74.0	20673.0	5.121951219512195	3.602701217073171	3.606142312195122	-0.00344109516170732	0.0005809166093902429	scl	0.56893	1000000	41
1873	Eurasia	191049.27906976745	43.348837209302324	34.48000000000001	70.57000000000002	20673.0	4.488372093023256	3.8307528581395345	3.7538447325581403	0.07690809986976745	0.018708220929534884	sts	0.004761	1000000	43
1874	Eurasia	131832.83333333334	29.916666666666668	26.0	69.0	20673.0	4.333333333333333	3.9681276750000003	3.9461297916666673	0.021997868833333337	0.004563097333333334	snd	0.344028	1000000	12
1875	Eurasia	207666.84	47.4	26.0	69.0	20673.0	5.16	3.4723279760000003	3.4937856079999996	-0.021457614164	-0.0050829772280000015	snd	0.807693	1000000	25
1876	Eurasia	196281.57142857142	44.77142857142857	34.09000000000001	73.38000000000005	20673.0	4.514285714285714	3.7691814514285706	3.7456343200000006	0.023547145142857145	0.005924775602857143	hno	0.217297	1000000	35
1877	Eurasia	203011.27586206896	46.48275862068966	7.0	80.5	20673.0	5.344827586206897	3.1495080655172414	3.1587114068965523	-0.009203310637931037	-0.0020740491	sin	0.72896	1000000	29
1878	Eurasia	207773.76315789475	47.5	47.5	16.5	20673.0	5.157894736842105	3.805773515789474	3.77619732368421	0.029576201165789476	0.008484974062368417	rmo	0.070418	1000000	38
1879	Eurasia	206609.64705882352	46.98039215686274	42.70000000000002	23.330000000000002	20673.0	5.313725490196078	3.7758241098039202	3.749248933333333	0.026575172643137256	0.008179574072549023	rmn	0.052532	1000000	51
1880	Eurasia	191001.88888888888	43.47222222222222	33.51	73.89000000000001	20673.0	4.388888888888889	3.8106918083333334	3.831655736111111	-0.020963900166666674	-0.005289566097222215	gju	0.728611	1000000	36
1881	Eurasia	192177.70731707316	43.951219512195124	33.96000000000002	72.88000000000007	20673.0	4.7560975609756095	3.849499604878048	3.8432699707317073	0.006229651024390246	0.0009856732682926824	gju	0.412243	1000000	41
1882	Eurasia	205578.60975609755	46.829268292682926	45.319999999999986	20.22000000000002	20673.0	5.536585365853658	3.835316097560976	3.799561012195122	0.03575508182926829	0.010063165573902438	rmy	0.007208	1000000	41
1883	Eurasia	151129.88235294117	34.529411764705884	24.839999999999993	92.25	20673.0	4.529411764705882	3.5149445705882356	3.513033294117647	0.001911288941176463	0.0017024143470588235	syl	0.475026	1000000	17
1884	Eurasia	199117.83783783784	45.2972972972973	32.92999999999999	72.42000000000003	20673.0	4.54054054054054	3.705511159459458	3.698360156756756	0.007151030702702705	0.0012642961486486492	hnd	0.407401	1000000	37
1885	Eurasia	201418.0	46.0	36.0	74.0	20673.0	4.947368421052632	3.6094909157894737	3.635413747368421	-0.025922837747368428	-0.004341681070526315	scl	0.825334	1000000	19
1886	Eurasia	197980.51428571428	45.08571428571429	34.25	72.0	20673.0	4.142857142857143	3.6366595771428574	3.596765794285715	0.03989380342857144	0.00818850730857143	trw	0.240017	1000000	35
1887	Eurasia	202871.7105263158	46.26315789473684	34.69000000000003	72.23	20673.0	4.526315789473684	3.7995914184210515	3.7948997657894723	0.0046916637052631625	0.0008908286631578948	gju	0.436298	1000000	38
1888	Eurasia	209250.18604651163	47.651162790697676	25.0	67.0	20673.0	4.930232558139535	3.7236909255813946	3.7250498255813955	-0.0013589026790697652	-0.001567302713255814	urd	0.519403	1000000	43
1889	Eurasia	206779.26315789475	47.21052631578947	44.5	28.649999999999988	20673.0	5.5	3.739710318421053	3.713509342105262	0.026200959678947377	0.007940989814473687	rmn	0.062699	1000000	38
1890	Eurasia	207938.34146341463	47.53658536585366	35.15000000000001	72.75	20673.0	4.585365853658536	3.570204651219511	3.5430514390243903	0.027153195782439035	0.007188911936219513	ush	0.149857	1000000	41
1891	Eurasia	199806.35294117648	45.529411764705884	35.5	72.63000000000005	20673.0	4.676470588235294	3.6747669735294117	3.6922422558823538	-0.017475290180588233	-0.003258201368794118	khw	0.66247	1000000	34
1892	Eurasia	207913.9245283019	47.41509433962264	12.539999999999997	79.09999999999995	20673.0	5.547169811320755	3.799577828301887	3.768202111320754	0.03137570499924528	0.008361977813207546	vaa	0.019002	1000000	53
1893	Eurasia	176132.44444444444	39.833333333333336	20.709999999999997	79.75	20673.0	4.555555555555555	3.520980338888889	3.483760972222223	0.03721941855555555	0.011457627488888891	vah	0.172932	1000000	18
1894	Eurasia	205657.10714285713	46.75	24.5	71.5	20673.0	5.035714285714286	3.632722910714286	3.607383253571428	0.02533967250000001	0.007613142335714285	vas	0.200724	1000000	28
1895	Eurasia	188699.38095238095	43.023809523809526	7.0	81.0	20673.0	7.238095238095238	4.170779083333334	4.2041103119047625	-0.03333122911904761	-0.008500991685714285	ved	0.9065	1000000	42
1896	Eurasia	193019.39024390245	44.09756097560975	45.0	21.0	20673.0	5.097560975609756	3.847754424390243	3.8118723365853655	0.035882094621951216	0.009465114143902439	rmy	0.047558	1000000	41
1897	Eurasia	200592.33333333334	45.638888888888886	34.059999999999974	71.67000000000003	20673.0	4.472222222222222	3.8243137722222227	3.8228796611111115	0.0014341343333333382	-0.00031478011111111154	hnd	0.482303	1000000	36
1898	Eurasia	170971.33333333334	38.6	23.69	73.9	20673.0	4.866666666666666	3.6011130399999995	3.62965554	-0.028542486906666664	-0.007768792508666667	wbr	0.8175	1000000	15
1899	Eurasia	209342.2162162162	47.78378378378378	20.55999999999998	73.30000000000003	20673.0	4.756756756756757	3.5771795351351345	3.5808627540540545	-0.0036832191729729773	-0.002171518785405406	vav	0.573591	1000000	37
1900	Eurasia	186554.30909090908	42.21818181818182	32.26999999999999	72.46999999999991	20673.0	5.0	3.855790027272728	3.805457427272727	0.05033260753090911	0.012273890409090904	pnb	0.020756	1000000	55
1901	Eurasia	210985.075	48.075	34.700000000000024	70.86	20673.0	4.55	3.6098502300000006	3.568246690000001	0.0416035232825	0.011481104847499996	wsv	0.023559	1000000	40
1902	Eurasia	198017.41666666666	45.02777777777778	35.49	71.69999999999999	20673.0	4.638888888888889	3.848585347222222	3.8015193055555554	0.04706602511388888	0.01212667848472222	kls	0.186517	1000000	36
1903	Eurasia	202882.53846153847	46.256410256410255	34.5	73.26000000000006	20673.0	4.871794871794871	3.9511409538461546	3.942270110256411	0.008870864527179481	0.0028500993105128212	pbu	0.313535	1000000	39
1904	Eurasia	196250.64705882352	44.76470588235294	34.82000000000001	71.68	20673.0	4.911764705882353	3.941460432352941	3.9276564588235297	0.01380398012352941	0.005384312805294118	pbu	0.204622	1000000	34
1905	Eurasia	204929.1875	46.895833333333336	32.01999999999999	49.76999999999999	20673.0	4.541666666666667	3.972987547916667	3.9748779041666666	-0.001890340937500001	-0.0002905941249999995	bqi	0.536375	1000000	48
1906	Eurasia	214741.38636363635	48.68181818181818	28.0	62.0	20673.0	5.704545454545454	3.7674342568181824	3.7518537590909093	0.015580491590909091	0.0034885869681818183	bgp	0.171793	1000000	44
